Criação das árvores ordenadas:
n_persons	index	time        
65536    	0    	7.029100e-02
65536    	1    	8.740140e-02
65536    	2    	7.964970e-02
65536    	3    	7.088050e-02

Procura de nós nas árvores:
n_persons	index	time        
65536    	0    	6.509650e-02
65536    	1    	1.009216e-01
65536    	2    	8.997970e-02
65536    	3    	5.475210e-02

Maior profundidade das árvores:
n_persons	index	time        	depth
65536    	0    	3.868900e-03	40   
65536    	1    	4.124100e-03	39   
65536    	2    	4.231300e-03	36   
65536    	3    	4.162800e-03	37   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 
65536    	0    	3.355200e-03	1     	2     	4     	8     	16    	31    	61    	110   	204   	331   	544   	850   	1248  	1752  	2258  	2736  	3192  	3651  	4082  	4433  	4656  	4803  	4775  	4556  	4191  	3772  	3342  	2800  	2172  	1667  	1193  	829   	519   	328   	201   	107   	59    	33    	13    	5     	1     
65536    	1    	3.195300e-03	1     	2     	4     	8     	16    	32    	63    	124   	233   	423   	736   	1146  	1663  	2272  	2951  	3728  	4464  	5125  	5681  	5925  	5886  	5522  	4958  	4075  	3287  	2469  	1783  	1217  	763   	448   	246   	130   	73    	41    	20    	11    	5     	3     	1     	1     	nan   
65536    	2    	3.956300e-03	1     	2     	4     	8     	16    	31    	61    	117   	226   	417   	722   	1226  	1877  	2763  	3737  	4765  	5569  	6044  	6230  	6059  	5585  	4889  	4085  	3193  	2427  	1831  	1341  	920   	604   	380   	225   	108   	46    	15    	9     	2     	1     	nan   	nan   	nan   	nan   
65536    	3    	1.232300e-02	1     	2     	4     	8     	16    	32    	64    	122   	237   	416   	714   	1151  	1779  	2572  	3523  	4490  	5264  	5910  	6168  	6124  	5714  	5107  	4246  	3507  	2697  	1977  	1364  	925   	595   	370   	220   	118   	58    	20    	11    	6     	3     	1     	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Adams                     	11207 Brooklyn (Kings county)                                  	7459 635 865     	435-18-4995            
1209    	John Wolfe                     	91977 Spring Valley (San Diego county)                         	9021 541 382     	461-78-6419            
1210    	John Wood                      	38401 Columbia (Maury county)                                  	9861 217 591     	292-06-0349            
1211    	John Woodard                   	10452 Bronx (Bronx county)                                     	6665 867 484     	779-37-4149            
1212    	John Woods                     	33157 Miami (Miami-Dade county)                                	3910 665 943     	392-30-6320            
1213    	John Woods                     	77407 Richmond (Fort Bend county)                              	4750 180 441     	270-49-9462            
1214    	John Woodward                  	90026 Los Angeles (Los Angeles county)                         	4641 530 068     	815-23-3700            
1215    	John Wright                    	30041 Cumming (Forsyth county)                                 	9331 792 103     	048-31-4769            
1216    	John Wright                    	77449 Katy (Harris county)                                     	6120 991 869     	344-79-6628            
1217    	John Wright                    	90250 Hawthorne (Los Angeles county)                           	3840 218 198     	750-39-1506            
1218    	John Wright                    	91335 Reseda (Los Angeles county)                              	9004 029 651     	255-80-4939            
1219    	John Wright                    	91950 National City (San Diego county)                         	3769 242 536     	009-60-1395            
1220    	John Wu                        	60638 Chicago (Cook county)                                    	3086 709 582     	817-98-0556            
1221    	John Wyatt                     	30024 Suwanee (Gwinnett county)                                	8755 018 505     	114-37-8933            
1222    	John Wyatt                     	33015 Hialeah (Miami-Dade county)                              	7410 424 809     	029-98-0708            
1223    	John Wyatt                     	60804 Cicero (Cook county)                                     	6071 614 863     	014-72-0694            
1224    	John Wyatt                     	92057 Oceanside (San Diego county)                             	7832 001 560     	599-03-5249            
1225    	John Xiong                     	90280 South Gate (Los Angeles county)                          	6879 486 491     	575-72-3465            
1226    	John Yoder                     	11691 Far Rockaway (Queens county)                             	7764 371 537     	358-73-2916            
1227    	John Yoder                     	78521 Brownsville (Cameron county)                             	1938 069 476     	709-70-9672            
1228    	John Yoder                     	91744 La Puente (Los Angeles county)                           	3702 612 116     	284-85-0422            
1229    	John York                      	10701 Yonkers (Westchester county)                             	5748 182 062     	702-92-0748            
1230    	John Young                     	27858 Greenville (Pitt county)                                 	5751 340 935     	980-10-5401            
1231    	John Young                     	79938 El Paso (El Paso county)                                 	9716 497 328     	713-15-6104            
1232    	John Young                     	84043 Lehi (Utah county)                                       	9132 307 218     	016-64-6442            
1233    	John Young                     	92804 Anaheim (Orange county)                                  	4106 745 628     	544-23-7484            
1234    	John Young                     	93550 Palmdale (Los Angeles county)                            	8210 473 849     	933-69-2422            
1235    	John Yu                        	7305 Jersey City (Hudson county)                               	2090 216 060     	812-02-7140            
1236    	John Zuniga                    	19111 Philadelphia (Philadelphia county)                       	8982 932 853     	343-96-5938            
1237    	John Zuniga                    	93307 Bakersfield (Kern county)                                	2660 610 861     	698-19-4472            
Foram listadas 1237 / 65536 pessoas
