Criação das árvores ordenadas:
n_persons	index	time        
131072   	0    	1.524943e-01
131072   	1    	1.847001e-01
131072   	2    	2.013229e-01
131072   	3    	1.610040e-01

Procura de nós nas árvores:
n_persons	index	time        
131072   	0    	1.819032e-01
131072   	1    	1.981311e-01
131072   	2    	1.412904e-01
131072   	3    	1.432064e-01

Maior profundidade das árvores:
n_persons	index	time        	depth
131072   	0    	7.385700e-03	45   
131072   	1    	8.441900e-03	42   
131072   	2    	7.884700e-03	38   
131072   	3    	1.050710e-02	38   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 	lvl41 	lvl42 	lvl43 	lvl44 	lvl45 
131072   	0    	1.288850e-02	1     	2     	4     	8     	16    	31    	61    	116   	218   	379   	630   	1033  	1567  	2294  	3126  	4070  	5080  	6004  	6902  	7820  	8541  	9081  	9329  	9351  	9118  	8579  	7837  	6881  	5870  	4879  	3774  	2845  	2034  	1415  	892   	536   	338   	215   	102   	45    	25    	11    	8     	2     	1     	1     
131072   	1    	8.627700e-03	1     	2     	4     	8     	16    	32    	64    	124   	242   	447   	802   	1343  	2131  	3042  	4212  	5506  	6872  	8296  	9576  	10692 	11335 	11477 	10974 	9967  	8710  	7158  	5642  	4278  	3033  	1976  	1275  	787   	473   	271   	143   	71    	40    	23    	13    	6     	5     	2     	1     	nan   	nan   	nan   
131072   	2    	1.707520e-02	1     	2     	4     	8     	16    	32    	61    	119   	230   	435   	783   	1364  	2248  	3471  	5046  	6832  	8743  	10282 	11314 	11904 	11762 	11148 	10065 	8657  	7079  	5551  	4210  	3206  	2381  	1620  	1040  	682   	411   	192   	104   	44    	14    	8     	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   
131072   	3    	1.854300e-02	1     	2     	4     	8     	16    	32    	64    	123   	243   	442   	789   	1324  	2138  	3251  	4670  	6386  	8137  	9784  	11000 	11696 	11805 	11315 	10413 	9074  	7593  	6192  	4765  	3407  	2370  	1577  	1023  	642   	391   	216   	97    	47    	20    	12    	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Abbott                    	98052 Redmond (King county)                                    	5339 868 545     	597-10-9426            
2116    	John Strickland                	78640 Kyle (Hays county)                                       	2121 228 361     	035-47-1269            
2117    	John Strickland                	92057 Oceanside (San Diego county)                             	5353 643 987     	878-90-7594            
2118    	John Strickland                	99654 Wasilla (Matanuska-Susitna county)                       	4721 062 383     	763-48-8780            
2119    	John Strong                    	20019 Washington (District Of Columbia county)                 	7912 654 008     	670-50-7933            
2120    	John Strong                    	22003 Annandale (Fairfax county)                               	1227 991 710     	789-73-5923            
2121    	John Stuart                    	78045 Laredo (Webb county)                                     	9094 286 898     	055-34-3789            
2122    	John Suarez                    	22003 Annandale (Fairfax county)                               	2646 832 249     	029-73-3189            
2123    	John Suarez                    	77584 Pearland (Brazoria county)                               	4847 030 493     	793-17-8873            
2124    	John Sullivan                  	7002 Bayonne (Hudson county)                                   	6078 679 855     	551-33-9808            
2125    	John Sullivan                  	77449 Katy (Harris county)                                     	4486 170 962     	727-01-3644            
2126    	John Sullivan                  	78613 Cedar Park (Williamson county)                           	2929 561 973     	095-90-7583            
2127    	John Sullivan                  	90262 Lynwood (Los Angeles county)                             	3292 557 588     	015-32-0171            
2128    	John Sullivan                  	93033 Oxnard (Ventura county)                                  	6639 419 989     	644-33-0229            
2129    	John Swanson                   	60402 Berwyn (Cook county)                                     	9979 139 922     	560-71-8394            
2130    	John Sweeney                   	11209 Brooklyn (Kings county)                                  	6952 355 089     	279-75-1660            
2131    	John Tang                      	43123 Grove City (Franklin county)                             	5412 526 695     	698-27-1391            
2132    	John Tang                      	77084 Houston (Harris county)                                  	7078 046 633     	116-89-7884            
2133    	John Tanner                    	66062 Olathe (Johnson county)                                  	9413 134 104     	514-21-2631            
2134    	John Tanner                    	95035 Milpitas (Santa Clara county)                            	9445 936 970     	599-69-8614            
2135    	John Tapia                     	11385 Ridgewood (Queens county)                                	3295 884 251     	136-63-8797            
2136    	John Tate                      	77379 Spring (Harris county)                                   	9883 081 610     	869-73-6108            
2137    	John Tate                      	91709 Chino Hills (San Bernardino county)                      	9158 129 100     	650-23-0932            
2138    	John Taylor                    	10023 New York City (New York county)                          	4748 562 055     	253-92-6604            
2139    	John Taylor                    	10462 Bronx (Bronx county)                                     	1268 501 807     	035-38-4523            
2140    	John Taylor                    	10467 Bronx (Bronx county)                                     	8836 078 774     	158-07-0652            
2141    	John Taylor                    	11368 Corona (Queens county)                                   	3427 402 445     	543-18-8283            
2142    	John Taylor                    	28269 Charlotte (Mecklenburg county)                           	4419 401 790     	133-16-0098            
2143    	John Taylor                    	30127 Powder Springs (Cobb county)                             	5411 440 318     	190-15-1585            
2144    	John Taylor                    	34953 Port St. Lucie (St. Lucie county)                        	7585 838 034     	571-39-0097            
2145    	John Taylor                    	60609 Chicago (Cook county)                                    	6555 431 013     	424-56-0369            
2146    	John Taylor                    	75070 McKinney (Collin county)                                 	1048 111 570     	054-46-4877            
2147    	John Taylor                    	77521 Baytown (Harris county)                                  	7710 232 275     	509-23-3726            
2148    	John Taylor                    	89121 Las Vegas (Clark county)                                 	1189 357 957     	994-54-3805            
2149    	John Taylor                    	90042 Los Angeles (Los Angeles county)                         	5543 220 523     	948-35-7233            
